Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
0.45,800.0000000000001,0.9999999999999999,0.18853128276040854,6.508383276187413e-22,0.4364487510506965,0.028437224987553456,0.038647059125356355,0.27384295788231483,0.03409272419367028,0.9419411151793424,0.022996912437363456,0.0008696367540130605,3.825746528200019e-06,0.03255161175927802,2.0164110818011766e-07,5.413108910565311e-09,3.35349853051161e-11,3.1099698177122026e-12,0.0016366855863514437,5.446260900678178e-09
0.465,800.0000000000001,1.0000000000000002,0.18969487090979467,6.409169477588755e-22,0.4355911664968346,0.02800603809826656,0.038930033446165586,0.2737129853643786,0.03406490568455985,0.9417152677826195,0.023064135038823708,0.0008677198915113233,3.8067425412982564e-06,0.03275717878398442,2.0149706109702858e-07,5.310813179473184e-09,3.280430796725071e-11,3.0340245602436333e-12,0.0015916795135099567,5.403296962610563e-09
0.48000000000000004,800.0000000000001,1.0,0.19081549707440668,6.315320960850372e-22,0.4347654793379509,0.027590442226811923,0.03920366439873966,0.27358682391433625,0.03403809304775454,0.9414967609424875,0.023128640181775077,0.0008658741253134202,3.7885593141072187e-06,0.03295557712434401,2.0135743616658567e-07,5.212691957459419e-09,3.210726819795741e-11,2.96190104353679e-12,0.0015491470992208944,5.362348235102163e-09
0.495,800.0000000000001,0.9999999999999996,0.19189596232781084,6.22638087092197e-22,0.43396959920599953,0.02718943590934315,0.039468510667496126,0.2734642702172716,0.0340122216720789,0.9412851728302593,0.023190616676175835,0.0008640948232750156,3.77113731263555e-06,0.033147250663649874,2.0122198933301885e-07,5.118470641411591e-09,3.1441421115481157e-11,2.8933014618943724e-12,0.0015088821712722178,5.3232600455776585e-09
0.51,800.0000000000001,0.9999999999999997,0.19293880620921447,6.141950910558336e-22,0.433201631708647,0.02680211009611397,0.03972508241704377,0.27334513665901694,0.033987232909963916,0.9410801164429327,0.023250234843450707,0.0008623777846132432,3.754423011854863e-06,0.03333260380193565,2.010904959703711e-07,5.0278991490757875e-09,3.080456135991363e-11,2.827959006681664e-12,0.0014707012661339537,5.28589400938217e-09
0.525,800.0000000000001,1.0,0.1939463383319767,6.061666160357373e-22,0.4324598545988511,0.026427637096073653,0.03997384682969448,0.2732292497830637,0.03396307336034044,0.9408812358408972,0.023307648834503834,0.0008607191877967029,3.7383681243345908e-06,0.033512006035925454,2.0096274889067813e-07,4.9407491806780424e-09,3.0194693803222705e-11,2.7656338614674855e-12,0.0014344405461682288,5.250125869155476e-09
0.54,800.0000000000001,1.0000000000000007,0.19492066462669566,5.985214083987608e-22,0.43174269816747385,0.026065261383594007,0.04021523259935605,0.2731164489406626,0.033939694282217714,0.9406882030834993,0.023362998556671517,0.0008591155476685011,3.72292896186012e-06,0.033685795696591234,2.0083855665066005e-07,4.856811928350645e-09,2.961000910117923e-11,2.7061098683351045e-12,0.001399953243079762,5.215843705455145e-09
0.555,800.0000000000001,0.9999999999999997,0.19586371103315087,5.912305686513263e-22,0.4310487273115392,0.025714291288565595,0.040449634254775185,0.2730065850617819,0.03391705105018737,0.9405007152324855,0.023416411384382146,0.0008575636761217466,3.7080658695289957e-06,0.03385428349096705,2.0071774196828232e-07,4.775895933190375e-09,2.904886168579202e-11,2.6491915892043556e-12,0.0013671074418924655,5.18294637456554e-09
0.57,800.0000000000001,0.9999999999999997,0.19677724291461499,5.842683195556082e-22,0.4303766270609907,0.025374092172445004,0.0406774155373754,0.2728995195944426,0.03389510272013149,0.9403184920058161,0.023468003570041515,0.000856060650383632,3.6937427615280025e-06,0.0340177553000023,2.0060014040719062e-07,4.697825346307071e-09,2.850975169960959e-11,2.5947018826431914e-12,0.0013357842505830834,5.151342219700655e-09
0.585,800.0000000000001,0.9999999999999993,0.1976628824675366,5.776117140959869e-22,0.42972518947366456,0.02504408030424095,0.04089891258006299,0.2727951235430464,0.033873811631448585,0.9401412735475475,0.023517881493184702,0.0008546037842368946,3.6799267106388803e-06,0.03417647478226225,2.0048559916337022e-07,4.6224383156945385e-09,2.79913087549757e-11,2.5424797635259473e-12,0.001305876206538887,5.1209479449782774e-09
0.6000000000000001,800.0000000000001,0.9999999999999999,0.19852212356873544,5.712387966004988e-22,0.4290933025270014,0.02472371763062098,0.04111443657838332,0.2726932766234416,0.03385314307181743,0.9399688185420436,0.02356614272533921,0.0008531906036208244,3.6665875997210345e-06,0.03433068556851742,2.0037397601494689e-07,4.54958561152109e-09,2.749227811637936e-11,2.4923785858269464e-12,0.0012772859276444525,5.091687659797041e-09
